Order,Family,Genus,Species,spawningMode,FemaleSize_mm,sizeType,eggSize_mm,typeOfWork_eggSize,timeToEggMeasurement_months,Location,Date,sampleSize,Fertilized,Live,Latitude,Longitude,ReferencePdf,lnSize,lnEggSize,absLatitude
Perciformes,Apogonidae,Fibramia,Fibramia lateralis,mouth brooder,NA,,0.645,,NA,"Wanlitong, Taponwan, Taiwan",1998 - 1999,,TRUE,TRUE,21.971118,120.66197,shao_kt_2002_m53_355.pdf,NA,-0.438504962,21.971118
Perciformes,Apogonidae,Holapogon,Holapogon maximus,mouth brooder,157,SL,0.7,,NA,Oman,,,FALSE,FALSE,24.648634,57.672893,fishelson_l_2008_e81_397.pdf,5.056245805,-0.356674944,24.648634
Perciformes,Apogonidae,Jaydia,Jaydia hungi,mouth brooder,120,SL,0.8,,NA,Madagascar,,,FALSE,FALSE,-14.666289,46.179751,fishelson_l_2008_e81_397.pdf,4.787491743,-0.223143551,14.666289
Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus cookii,mouth brooder,90,SL,0.8,,NA,"Gulf of Aqaba, Red Sea",,,FALSE,FALSE,28.812433,34.718195,fishelson_l_2008_e81_397.pdf,4.49980967,-0.223143551,28.812433
Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus cookii,mouth brooder,NA,,0.72,,NA,"Wanlitong, Taponwan, Taiwan",1998 - 1999,,TRUE,TRUE,21.971118,120.66197,shao_kt_2002_m53_355.pdf,NA,-0.328504067,21.971118
Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus cyanosoma,mouth brooder,70,SL,0.6,,NA,"Gulf of Aqaba, Red Sea",,,FALSE,FALSE,28.812433,34.718195,fishelson_l_2008_e81_397.pdf,4.248495242,-0.510825624,28.812433
Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus holotaenia,mouth brooder,NA,,0.625,,NA,"Wanlitong, Taponwan, Taiwan",1998 - 1999,,TRUE,TRUE,21.971118,120.66197,shao_kt_2002_m53_355.pdf,NA,-0.470003629,21.971118
Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus taeniophorus,mouth brooder,NA,,0.615,,NA,"Wanlitong, Taponwan, Taiwan",1998 - 1999,,TRUE,TRUE,21.971118,120.66197,shao_kt_2002_m53_355.pdf,NA,-0.486133011,21.971118
Perciformes,Apogonidae,Paroncheilus,Paroncheilus affinis,mouth brooder,NA,,0.375,,NA,"Off Pachaman, Venezuela",1964 June,,TRUE,FALSE,12.11667,-72.55,smith_cl_1971_i2456_1.pdf,NA,-0.980829253,12.11667
Perciformes,Apogonidae,Paroncheilus,Paroncheilus affinis,mouth brooder,84.6,TL,0.4,,NA,Martinique,1884,,TRUE,FALSE,14.835389,-60.97455,smith_cl_1971_i2456_1.pdf,4.437934267,-0.916290732,14.835389
Perciformes,Apogonidae,Phaeoptyx,Phaeoptyx conklini,mouth brooder,NA,,0.24,,NA,"The Bahamas, multiple stations between San Salvador island and Acklins island",1964 - 1968,,TRUE,FALSE,23.26897,-74.525162,charney_p_1976_c1976_198.pdf,NA,-1.427116356,23.26897
Perciformes,Apogonidae,Siphamia,Siphamia tubifer,mouth brooder,26,SL,1.2,,NA,"Gulf of Aqaba, Red Sea",,,FALSE,FALSE,28.812433,34.718195,fishelson_l_2008_e81_397.pdf,3.258096538,0.182321557,28.812433
Perciformes,Apogonidae,Taeniamia,Taeniamia lineolata,mouth brooder,60,SL,1,,NA,"Gulf of Aqaba, Red Sea",,,FALSE,FALSE,28.812433,34.718195,fishelson_l_2008_e81_397.pdf,4.094344562,0,28.812433
Perciformes,Artedidraconidae,Artedidraco,Artedidraco lonnbergi,demersal,NA,,2.75,,NA,"McMurdo Sound, Antarctica",1912 January,,FALSE,FALSE,-77.537876,165.468603,regan_ct_1916_z1_125.pdf,NA,1.011600912,77.537876
Perciformes,Artedidraconidae,Artedidraco,Artedidraco mirus,demersal,NA,,2.5,,NA,South Georgia island,1912 May,,FALSE,FALSE,-54.545052,-36.738646,regan_ct_1916_z1_125.pdf,NA,0.916290732,54.545052
Perciformes,Artedidraconidae,Artedidraco,Artedidraco skottsbergi,demersal,NA,,2.75,,NA,"McMurdo Sound, Antarctica",1912 January,,FALSE,FALSE,-77.537876,165.468603,regan_ct_1916_z1_125.pdf,NA,1.011600912,77.537876
Perciformes,Artedidraconidae,Dolloidraco,Dolloidraco longedorsalis,demersal,NA,,0.8,,NA,"Marguerite Bay, Fallieres Land, Wedell Quadrant",Before 1914,,FALSE,FALSE,-68.024207,-68.13478,waite_er_1916_a1_1.pdf,NA,-0.223143551,68.024207
Perciformes,Bathydraconidae,Akarotaxis,Akarotaxis nudiceps,demersal,144,TL,2.6,,NA,Off Shackleton Ice-shelf,1914 January,,FALSE,FALSE,-65.33,95.45,waite_er_1916_a1_1.pdf,4.9698133,0.955511445,65.33
Perciformes,Bathydraconidae,Gerlachea,Gerlachea australis,demersal,NA,,2.75,,NA,"West of Rothschild and Charcot islands, Antarctica",1910 January,,FALSE,FALSE,-70.1666,-80.8333,roule_l_1913_p1.pdf,NA,1.011600912,70.1666
Perciformes,Blenniidae,Aidablennius,Aidablennius sphynx,demersal,44,SL,0.72,,NA,Marine reserve of Miramare in the Northern Adriatic,2002 June,,TRUE,TRUE,45.695364,13.688981,locatello_l_2005_j303a_922.pdf,3.784189634,-0.328504067,45.695364
Perciformes,Blenniidae,Chasmodes,Chasmodes bosquianus,demersal,NA,,1.04,Field,NA,"Off Beaufort, NC, USA",1932 May,,TRUE,TRUE,34.685104,-76.675192,hildebrand_sf_1938_b48_505.pdf,NA,0.039220713,34.685104
Perciformes,Blenniidae,Hypleurochilus,Hypleurochilus geminatus,demersal,NA,,0.694,Field,NA,"Off Beaufort, NC, USA",1932 May,,TRUE,TRUE,34.685104,-76.675192,hildebrand_sf_1938_b48_505.pdf,NA,-0.365283318,34.685104
Perciformes,Blenniidae,Hypsoblennius,Hypsoblennius hentz,demersal,NA,,0.769,Field,NA,"Off Beaufort, NC, USA",1932 May,,TRUE,TRUE,34.685104,-76.675192,hildebrand_sf_1938_b48_505.pdf,NA,-0.262664309,34.685104
Perciformes,Blenniidae,Parablennius,Parablennius ruber,demersal,NA,,1.02,Field,NA,"Capelas and Santa Iria on the north coast of Sa_o Miguel Island, Azores, Portugal",2007 March - May,,TRUE,TRUE,37.86309,-25.667119,villegasrios_d_2009_j89_605.pdf,NA,0.019802627,37.86309
Perciformes,Callionymidae,Callionymus,Callionymus enneactis,pelagic,NA,,0.6,Field,NA,"Assumed to be off Nagasaki, Japan",1979 July,,TRUE,TRUE,32.752819,129.759347,takita_t_1983_j29_441.pdf,NA,-0.510825624,32.752819
Perciformes,Callionymidae,Callionymus,Callionymus lyra,pelagic,NA,,0.88,,NA,South-west coast of the Isle of Man,1993 March,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.127833372,54.090349
Perciformes,Callionymidae,Callionymus,Callionymus lyra,pelagic,NA,,0.86,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.15082289,54.090349
Perciformes,Callionymidae,Callionymus,Callionymus lyra,pelagic,NA,,0.82,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.198450939,54.090349
Perciformes,Callionymidae,Callionymus,Callionymus lyra,pelagic,NA,,0.78,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.248461359,54.090349
Perciformes,Callionymidae,Callionymus,Callionymus maculatus,pelagic,NA,,0.72,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.328504067,54.090349
Perciformes,Callionymidae,Repomucenus,Repomucenus beniteguri,pelagic,NA,,0.67,Field/Lab,NA,"Kazusa, Nagasaki Prefecture, which faces Chijiwa Bay, Japan",1992 October,,TRUE,TRUE,32.747415,130.170946,eda_h_1994_j40_465.pdf,NA,-0.400477567,32.747415
Perciformes,Callionymidae,Synchiropus,Synchiropus sechellensis,pelagic,127,TL,0.8,,NA,"Owase, Japan",1953 November,,FALSE,TRUE,33.986331,136.322811,akazaki_m_1957_j5_146.pdf,4.844187086,-0.223143551,33.986331
Perciformes,Caproidae,Capros,Capros aper,pelagic,NA,,0.98,,NA,"Eddystone ground, south-western UK",1897 June,,TRUE,TRUE,50.26835,-4.172746,holt_ewl_1897_j5_41.pdf,NA,-0.020202707,50.26835
Perciformes,Carangidae,Oligoplites,Oligoplites saurus,pelagic,NA,,0.875,Field,NA,"Biscayne Bay, Miami, FL, USA",1972 July,,TRUE,FALSE,25.826352,-80.154896,aprieto_vl_1974_f72_415.pdf,NA,-0.133531393,25.826352
Perciformes,Carangidae,Trachurus,Trachurus declivis,pelagic,NA,,0.985,,NA,"Central Hauraki Gulf, New Zealand",1974 - 1976,,TRUE,FALSE,-36.636319,175.065332,crossland_j_1981_f23_61.pdf,NA,-0.015113638,36.636319
Perciformes,Carangidae,Trachurus,Trachurus mediterraneus,pelagic,400,TL,0.8025,,NA,Sea of Marmara,Before 1961,,TRUE,TRUE,40.67985,28.241551,demir_m_1961_r16_317.pdf,5.991464547,-0.220023424,40.67985
Perciformes,Carangidae,Trachurus,Trachurus novaezelandiae,pelagic,NA,,0.83,,NA,"Western Hauraki Gulf, New Zealand",1974 - 1976,,TRUE,FALSE,-36.554734,174.850317,crossland_j_1981_f23_61.pdf,NA,-0.186329578,36.554734
Perciformes,Carangidae,Trachurus,Trachurus symmetricus,pelagic,NA,,0.9,Field,NA,"off the coast of San Diego, CA, USA",1977 June - July,32,TRUE,TRUE,32.550029,-117.718973,theilacker_gh_1981_r178_432.pdf,NA,-0.105360516,32.550029
Perciformes,Carangidae,Trachurus,Trachurus trachurus,pelagic,260,TL,0.868,,NA,Sea of Marmara,Before 1961,,TRUE,TRUE,40.67985,28.241551,demir_m_1961_r16_317.pdf,5.560681631,-0.141563564,40.67985
Perciformes,Carangidae,Trachurus,Trachurus trachurus,pelagic,NA,,0.95,,NA,"Cape Barbas, Western Sahara",1964 November,,TRUE,TRUE,22.40945,-16.721811,kiliachencova_va_1970_r159_194.pdf,NA,-0.051293294,22.40945
Perciformes,Carangidae,Trachurus,Trachurus trachurus,pelagic,NA,,1,,NA,"Dakar, Senegal",1965 March,,TRUE,TRUE,14.741088,-17.655429,kiliachencova_va_1970_r159_194.pdf,NA,0,14.741088
Perciformes,Carangidae,Trachurus,Trachurus trachurus,pelagic,NA,,1,,NA,"St. Louis, Senegal",1965 April,,TRUE,TRUE,16.048424,-16.639837,kiliachencova_va_1970_r159_194.pdf,NA,0,16.048424
Perciformes,Carangidae,Trachurus,Trachurus trachurus,pelagic,NA,,1,,NA,"Cape Blanc, Mauritania",1965 November,,TRUE,TRUE,20.656927,-17.084377,kiliachencova_va_1970_r159_194.pdf,NA,0,20.656927
Perciformes,Chaetodontidae,Chaetodon,Chaetodon nippon,pelagic,NA,,0.72,Field/Lab,1,"Ito City, Shizuoka Prefacture, Japan",1974 February,,TRUE,TRUE,34.949705,139.201956,suzuki_kk_1980_j25_124.pdf,NA,-0.328504067,34.949705
Perciformes,Chaetodontidae,Prognathodes,Prognathodes aculeatus,pelagic,NA,,0.74,,NA,"La parguera reef, Puerto Rico",1976 - 1980,,TRUE,TRUE,17.908216,-66.955954,colin_pl_1988_b43_249.pdf,NA,-0.301105093,17.908216
Perciformes,Channichthyidae,Champsocephalus,Champsocephalus gunnari,demersal,NA,,4,,NA,South Georgia island,1910 May,,FALSE,FALSE,-54.545052,-36.738646,regan_ct_1916_z1_125.pdf,NA,1.386294361,54.545052
Perciformes,Channichthyidae,Channichthys,Channichthys rugosus,demersal,NA,,3.5,,NA,Kerguelen Islands,1910 February,,FALSE,FALSE,-49.049544,69.795545,regan_ct_1916_z1_125.pdf,NA,1.252762968,49.049544
Perciformes,Channichthyidae,Chionodraco,Chionodraco kathleenae,demersal,NA,,4.25,,NA,Bouvet Island,Before 1953,,FALSE,FALSE,-54.495489,3.355347,marshall_nb_1953_e7_328.pdf,NA,1.446918983,54.495489
Perciformes,Channichthyidae,Pagetopsis,Pagetopsis macropterus,demersal,288,TL,4,,NA,"Gauss Winter Station, Antacrtica",1902,,FALSE,FALSE,-77.154382,-61.529441,pappenheim_p_1912_z5_161.pdf,5.66296048,1.386294361,77.154382
Perciformes,Cirrhitidae,Cirrhitichthys,Cirrhitichthys aureus,pelagic,NA,,0.765,Field/Lab,2,"Uchiura, Suruga Bay, Japan",1979 September,,TRUE,TRUE,35.045332,138.841974,tanaka_y_1991_j38_283.pdf,NA,-0.267879445,35.045332
Perciformes,Clinidae,Heterostichus,Heterostichus rostratus,demersal,NA,,1.4,Field,NA,"Santa Catalina island, CA, USA",1978 - 1983,,TRUE,TRUE,33.450575,-118.367742,stepien_ca_1986_f84_809.pdf,NA,0.336472237,33.450575
Perciformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,pelagic,NA,,1.4,Field,NA,"Kyushu, Japan",Before 1960,,TRUE,TRUE,32.302766,132.030027,mito_s_1960_b26_223.pdf,NA,0.336472237,32.302766
Perciformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,pelagic,NA,,1.45,Field,NA,"Off shore of Miyazaki Prefecture, Japan",1953 June,,TRUE,TRUE,31.872575,131.659635,mito_s_1960_b26_223.pdf,NA,0.371563556,31.872575
Perciformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,pelagic,NA,,1.345,Field,NA,"Off shore of Miyazaki Prefecture, Japan",1953 August,,TRUE,TRUE,31.872575,131.659635,mito_s_1960_b26_223.pdf,NA,0.296394013,31.872575
Perciformes,Coryphaenidae,Coryphaena,Coryphaena hippurus,pelagic,NA,,1.565,Field,NA,"Near Tamanoura Cho, Goto Islands, Japan",1954 July,,TRUE,TRUE,32.627894,128.589545,mito_s_1960_b26_223.pdf,NA,0.447885824,32.627894
Perciformes,Ephippidae,Chaetodipterus,Chaetodipterus faber,pelagic,NA,,1.1,Field,NA,Chesapeake Bay,Before 1887,,TRUE,TRUE,37.614536,-76.151552,hildebrand_sf_1938_b48_505.pdf,NA,0.09531018,37.614536
Perciformes,Gobiidae,Bathygobius,Bathygobius soporator,demersal,NA,,0.93,Field,NA,"Bimini island, Bahamas",1949 July - August,,TRUE,TRUE,25.780546,-79.256745,tavolga_wn_1950_j87_467.pdf,NA,-0.072570693,25.780546
Perciformes,Gobiidae,Ctenogobius,Ctenogobius stigmaticus,demersal,NA,,0.3,Field,NA,"Mullet pond, NC, USA",1914 August,,FALSE,TRUE,34.688528,-76.640663,kuntz_a_1914_b34_402.pdf,NA,-1.203972804,34.688528
Perciformes,Gobiidae,Elacatinus,Elacatinus oceanops,demersal,30,SL,1.14,Field/Lab,8,"Florida Keys, USA",1970 August - September,,TRUE,TRUE,24.7678,-81.753565,valenti_rj_1972_c1972_477.pdf,3.401197382,0.131028262,24.7678
Perciformes,Gobiidae,Gillichthys,Gillichthys mirabilis,demersal,NA,,1.105,Field/Lab,1,"San Diego, California, United States",1946 January,,TRUE,TRUE,32.833232,-117.33645,weisel_gf_1947_c1947_77.pdf,NA,0.099845335,32.833232
Perciformes,Gobiidae,Gobiosoma,Gobiosoma bosc,demersal,NA,,0.775,Field,NA,"Mullet pond, NC, USA",1914 August,,FALSE,TRUE,34.688528,-76.640663,kuntz_a_1914_b34_402.pdf,NA,-0.25489225,34.688528
Perciformes,Gobiidae,Gobiosoma,Gobiosoma robustum,demersal,NA,,1.62,,NA,March,Before 1942,,TRUE,TRUE,27.571499,-82.802124,breder_cmj_1942_z27_61.pdf,NA,0.482426149,27.571499
Perciformes,Gobiidae,Gobiosoma,Gobiosoma robustum,demersal,NA,,1.35,,NA,June,Before 1942,,TRUE,TRUE,27.571499,-82.802124,breder_cmj_1942_z27_61.pdf,NA,0.300104592,27.571499
Perciformes,Gobiidae,Gobiosoma,Gobiosoma robustum,demersal,270,SL,0.629,,NA,"Tampa Bay station, St. Petersburg, Florida, United States",1960 May,,FALSE,TRUE,27.753674,-82.547399,springer_vg_1961_t9_77.pdf,5.598421959,-0.463624022,27.753674
Perciformes,Gobiidae,Oligolepis,Oligolepis acutipennis,demersal,107,TL,0.3495,,NA,"Veli estuary, Trivandrum, Kerala, India",1977 July - 1978 July,,FALSE,FALSE,8.505778,76.88342,geevarghese_c_1983_j23_611.pdf,4.672828834,-1.051251717,8.505778
Perciformes,Gobiidae,Paragobiodon,Paragobiodon echinocephalus,demersal,22.5,TL,0.65,Field,NA,"Heron island, GBR, Australia",1973 January,,TRUE,TRUE,-23.444321,151.913411,lassig_b_1976_m3_283.pdf,3.113515309,-0.430782916,23.444321
Perciformes,Gobiidae,Paragobiodon,Paragobiodon lacunicolus,demersal,22.5,TL,0.65,Field,NA,"Heron island, GBR, Australia",1973 January,,TRUE,TRUE,-23.444321,151.913411,lassig_b_1976_m3_283.pdf,3.113515309,-0.430782916,23.444321
Perciformes,Gobiidae,Paragobiodon,Paragobiodon xanthosoma,demersal,22.5,TL,0.65,Field,NA,"Heron island, GBR, Australia",1973 January,,TRUE,TRUE,-23.444321,151.913411,lassig_b_1976_m3_283.pdf,3.113515309,-0.430782916,23.444321
Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus microps,demersal,NA,,0.75,Field/Lab,2,"Chelson Meadow, Plymouth, UK",1918 May,,TRUE,TRUE,50.362638,-4.11157,lebour_mv_1920_j12_253.pdf,NA,-0.287682072,50.362638
Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus minutus,demersal,NA,,0.885,Field/Lab,1,"Cattewater Harbour, Plymouth, UK",1918 April,,TRUE,TRUE,50.364658,-4.132091,lebour_mv_1920_j12_253.pdf,NA,-0.122167634,50.364658
Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus pictus,demersal,NA,,0.8,Field/Lab,1,"New Grounds, Plymouth, UK",1918 May,,TRUE,TRUE,50.344805,-4.153096,lebour_mv_1920_j12_253.pdf,NA,-0.223143551,50.344805
Perciformes,Gobiidae,Rhinogobiops,Rhinogobiops nicholsii,demersal,NA,,0.79,,NA,"Laguna Beach, CA, USA",1967 august,,TRUE,TRUE,33.505036,-117.805242,wiley_jw_1973_t17_187.pdf,NA,-0.235722334,33.505036
Perciformes,Gobiidae,Typhlogobius,Typhlogobius californiensis,demersal,NA,,1.1,Field/Lab,NA,"Coastal southern California, USA",Before 1939,,TRUE,TRUE,32.794565,-117.266227,macginitie_ge_1939_a21_489.pdf,NA,0.09531018,32.794565
Perciformes,Haemulidae,Haemulon,Haemulon flavolineatum,pelagic,NA,,1,,NA,St Croix Virgin Islands,1978 January - August,,TRUE,TRUE,17.79927,-64.700736,brothers_fb_1981_r178_369.pdf,NA,0,17.79927
Perciformes,Haemulidae,Haemulon,Haemulon plumierii,pelagic,NA,,0.935,Field,NA,"Biscayne Bay, Florida, USA",1973 March 9,,TRUE,TRUE,25.610798,-80.228824,saksena_vp_1975_b25_523.pdf,NA,-0.06720875,25.610798
Perciformes,Haemulidae,Haemulopsis,Haemulopsis corvinaeformis,pelagic,180,TL,0.39,,NA,"Mostly off the coast of Natal, RN, Brazil",2010 August - 2011 July,2 females,FALSE,FALSE,-5.750962,-35.088767,oliveira_mr_2015_h6_107.pdf,5.192956851,-0.94160854,5.750962
Perciformes,Haemulidae,Orthopristis,Orthopristis chrysoptera,pelagic,NA,,0.75,Field,NA,"Mouth of Newport River, NC, USA",1926 - 1929,,TRUE,TRUE,34.674553,-76.673145,hildebrand_sf_1930_b46_383.pdf,NA,-0.287682072,34.674553
Perciformes,Harpagiferidae,Harpagifer,Harpagifer bispinis,demersal,NA,,2.5,,NA,"Port Lockroy, Wiencke Island, Palmer Archipelago, Antarctica",Before 1953,,FALSE,FALSE,-64.742843,-63.280206,marshall_nb_1953_e7_328.pdf,NA,0.916290732,64.742843
Perciformes,Istiophoridae,Makaira,Makaira nigricans,pelagic,NA,,0.4,,NA,"Puerto Rico and Virgin Islands, United States",1954 October,,FALSE,TRUE,18.383641,-65.309516,erdman_ds_1968_d1_131.pdf,NA,-0.916290732,18.383641
Perciformes,Labridae,Anampses,Anampses caeruleopunctatus,demersal,300,TL,0.635,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.703782475,-0.45413028,11.506907
Perciformes,Labridae,Anampses,Anampses twistii,pelagic,180,TL,0.66,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.192956851,-0.415515444,11.506907
Perciformes,Labridae,Bodianus,Bodianus axillaris,pelagic,NA,,0.72,,NA,"Lizard island, GBR, Australia",,,FALSE,TRUE,-14.668838,145.434759,robertson_dr_1996_o108_95.pdf,NA,-0.328504067,14.668838
Perciformes,Labridae,Bodianus,Bodianus diplotaenia,pelagic,NA,,0.71,,NA,"Perlas islands, Panama",,,FALSE,TRUE,8.522543,-79.133545,robertson_dr_1996_o108_95.pdf,NA,-0.342490309,8.522543
Perciformes,Labridae,Bodianus,Bodianus rufus,pelagic,NA,,0.72,,NA,"Western part of the San Blas archipelago, Panama",1974 March - 1975 May,,FALSE,TRUE,9.658627,-78.949928,robertson_dr_1996_o108_95.pdf; warner_rr_1978_s254_1.pdf,NA,-0.328504067,9.658627
Perciformes,Labridae,Cheilinus,Cheilinus fasciatus,pelagic,350,TL,0.64,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.857933154,-0.446287103,11.506907
Perciformes,Labridae,Cheilinus,Cheilinus oxycephalus,pelagic,200,TL,0.62,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.298317367,-0.478035801,11.506907
Perciformes,Labridae,Cheilinus,Cheilinus trilobatus,pelagic,350,TL,0.63,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.857933154,-0.46203546,11.506907
Perciformes,Labridae,Cheilinus,Cheilinus undulatus,pelagic,NA,,0.665,,NA,"Siaes Reef, Palau",2007,,TRUE,TRUE,7.322778,134.233218,colin_pl_2010_j76_987.pdf,NA,-0.407968238,7.322778
Perciformes,Labridae,Clepticus,Clepticus parrae,pelagic,NA,,0.67,,NA,"Western part of the San Blas archipelago, Panama",1974 March - 1975 May,,FALSE,TRUE,9.658627,-78.949928,robertson_dr_1996_o108_95.pdf; warner_rr_1978_s254_1.pdf,NA,-0.400477567,9.658627
Perciformes,Labridae,Coris,Coris gaimard,pelagic,300,TL,0.635,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.703782475,-0.45413028,11.506907
Perciformes,Labridae,Coris,Coris julis,pelagic,NA,,0.63,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.46203546,54.090349
Perciformes,Labridae,Coris,Coris variegata,pelagic,180,TL,0.6,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.192956851,-0.510825624,11.506907
Perciformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,pelagic,NA,,0.98,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.020202707,54.090349
Perciformes,Labridae,Epibulus,Epibulus insidiator,pelagic,350,TL,0.665,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.857933154,-0.407968238,11.506907
Perciformes,Labridae,Gomphosus,Gomphosus varius,pelagic,300,TL,0.555,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,5.703782475,-0.588787165,11.506907
Perciformes,Labridae,Halichoeres,Halichoeres biocellatus,pelagic,100,TL,0.615,,NA,Enewetak Atoll,1979 November - 1983 August,,TRUE,TRUE,11.506907,162.206673,colin_pl_1991_e31_229.pdf,4.605170186,-0.486133011,11.506907
Perciformes,Labridae,Halichoeres,Halichoeres bivittatus,pelagic,NA,,0.61,,NA,"Western part of the San Blas archipelago, Panama",1974 March - 1975 May,,FALSE,TRUE,9.658627,-78.949928,robertson_dr_1996_o108_95.pdf; warner_rr_1978_s254_1.pdf,NA,-0.494296322,9.658627
Perciformes,Labridae,Halichoeres,Halichoeres chierchiae,pelagic,NA,,0.66,,NA,"Perlas islands, Panama",,,FALSE,TRUE,8.522543,-79.133545,robertson_dr_1996_o108_95.pdf,NA,-0.415515444,8.522543
Perciformes,Labridae,Halichoeres,Halichoeres dispilus,pelagic,NA,,0.58,,NA,"Perlas islands, Panama",,,FALSE,TRUE,8.522543,-79.133545,robertson_dr_1996_o108_95.pdf,NA,-0.544727175,8.522543
Perciformes,Labridae,Halichoeres,Halichoeres garnoti,pelagic,NA,,0.65,,NA,"Western part of the San Blas archipelago, Panama",1974 March - 1975 May,,FALSE,TRUE,9.658627,-78.949928,robertson_dr_1996_o108_95.pdf; warner_rr_1978_s254_1.pdf,NA,-0.430782916,9.658627
